Id,Postid,Score,UserId
"148388","82721","0","51174"
"148389","82719","0","20"
"148390","82784","0","14467"
"148391","82784","0","42417"
"148394","82742","0","17541"
"148395","82785","2","19126"
"148396","82769","0","50327"
"148397","82784","1","24755"
"148398","82792","0","741"
"148399","82794","1","49945"
"148401","82794","0","19525"
"148402","82772","0","7804"
"148404","82635","0","22026"
"148406","82769","0","14500"
"148407","82635","1","8390"
"148411","82769","1","50327"
"148412","82802","0","51217"
"148413","82802","1","51217"
"148414","82769","0","50327"
"148415","82802","0","45078"
"148416","82769","0","14500"
"148418","82799","1","22277"
"148419","82772","0","51114"
"148421","82769","0","50327"
"148424","82807","2","51226"
"148425","82807","0","51220"
"148426","82799","0","47928"
"148427","82799","0","22277"
"148428","82767","0","3644"
"148429","82783","0","3644"
"148430","82814","5","20"
"148431","82814","3","50851"
"148432","82474","0","49348"
"148433","82820","0","1510"
"148434","82820","0","24755"
"148435","82783","0","46440"
"148436","82818","0","51231"
"148437","82807","1","4572"
"148438","82817","1","51231"
"148439","82818","0","24755"
"148440","82820","1","43702"
"148441","82818","4","43702"
"148442","82783","0","5224"
"148445","82817","2","19525"
"148446","82783","0","46440"
"148447","82817","2","24755"
"148448","82818","4","741"
"148449","82708","0","7804"
"148452","82784","0","42417"
"148454","82809","0","42417"
"148455","82809","1","51220"
"148457","82827","4","10008"
"148460","82786","0","10008"
"148464","82815","0","49227"
"148465","82818","3","26592"
"148466","82827","0","6215"
"148467","58767","0","11539"
"148469","82802","0","6215"
"148471","13229","1","12492"
"148472","82820","0","6215"
"148473","72813","0","6215"
"148474","82820","0","24755"
"148475","82833","0","6215"
"148476","82783","1","6215"
"148477","82799","0","47928"
"148479","82783","0","46440"
"148481","82818","40","6588"
"148484","82815","2","9142"
"148486","82823","0","6588"
"148487","82833","0","46792"
"148488","82794","1","51213"
"148489","82823","0","13416"
"148490","82817","7","35236"
"93672","54173","0","13964"
"93681","54233","0",""
"93682","54233","0",""
"93683","54233","0","20820"
"93693","54221","0","19126"
"93694","54202","1","19126"
"93695","54236","3","19126"
"93696","54185","0","5780"
"93697","54171","0","5780"
"93699","54171","0","26606"
"93700","29386","0","23659"
"93701","54187","0","51"
"93703","54238","0","17005"
"93705","54090","0","29746"
"93708","54173","0","29768"
"93709","54244","0","29746"
"93710","54173","0","29768"
"93712","54173","0","288"
"93713","54173","0","288"
"93714","54245","1","2158"
"93715","54212","0","19740"
"93716","54023","0","29079"
"93723","54258","1","19017"
"93724","54258","0","2158"
"93725","54258","0","19017"
"93727","54207","0","29752"
"93728","54266","2",""
"93731","54258","0","9134"
"93733","54266","0","16055"
"93735","54269","1","24570"
"93736","54269","0","29830"
"93737","54268","1","17256"
"93738","54268","0","29830"
"93740","54224","0","29533"
"93744","54153","0","26600"
"93745","54212","0","25170"
"93746","54006","0","22037"
"93747","54274","1","20"
"93748","54274","0","12927"
"93749","54274","3","20"
"93750","54269","0","29349"
"93751","54269","2","29349"
"93752","54153","0","7328"
"93753","54006","0","29349"
"93755","54248","0","13624"
"93756","54247","0","13624"
"93757","54224","0","3830"
"93758","54245","0","13624"
"93759","54248","0","5224"
"93760","54279","0","3830"
"93761","23878","0","14941"
"93764","54282","2","19126"
"93765","54281","0","18979"
"93767","54281","0","14941"
"93768","54164","0","22249"
"93769","54283","0","14941"
"93770","54284","0","18979"
"93771","25498","0","20392"
"93773","54272","0","7191"
"93774","54284","0","7191"
"93776","54164","0","19126"
"93777","54282","0","19126"
"93778","54283","1","14941"
"93779","54283","0","18979"
"93780","54283","0","18979"
"93781","54283","0","14941"
"93782","54266","1","51"
"93784","54272","0","25623"
"93786","54153","0","26600"
"93788","54153","0","7328"
"93789","54272","0","25623"
"93790","54272","0","7191"
"93791","54272","0","25623"
"93792","54268","0","17256"
"93793","54284","0","18979"
"93794","54283","0","29746"
"93795","54283","0","18979"
"93797","54283","0","29746"
"93798","54281","0","29746"
"93799","54288","1","29746"
"93800","54283","0","18979"
"93801","54284","0","7191"
"93802","54288","2","7191"
"93803","54288","0","25623"
"93804","54288","3","7191"
"93805","54284","0","7191"
"93806","54287","2","26929"
"93807","54289","0","18979"
"93808","54284","0","18979"
"93809","54284","0","7191"
"93810","54284","0","18979"
"93811","54284","0","7191"
"93812","54251","0","29824"
"93814","54284","0","18979"
"93816","54269","0","24570"
"93819","613","1","998"
"93820","54289","0","26929"
"93821","54293","0","18979"
"93822","54284","0","18979"
"93823","54023","0","20543"
"93824","54294","0","28936"
"93825","54294","0","29597"
"93826","54289","0","3830"
"93828","54218","0","29809"
"93829","54289","0","27136"
"93830","54295","0","36447"
"93831","54303","0","18979"
"93832","54248","0","26250"
"93833","54303","0","13964"
"93834","54303","0","18979"
"93835","54145","0","29726"
"93836","54141","0","29726"
"93837","54145","0","29726"
"93839","54145","0","29726"
"93840","54145","0","17541"
"93841","54145","0","29726"
"93842","54145","0","29726"
"93843","54145","0","17541"
"93844","54145","0","29726"
"93845","54305","0","29640"
"93846","54305","0","29640"
"93847","34207","0","6877"
"93848","54261","0","29822"
"93850","54299","2","29746"
"93851","54299","0","29842"
"93852","54299","0","29746"
"93865","54299","0","29842"
"93866","46055","0","29600"
"93868","33438","0","998"
"93869","54299","0","29746"
"93870","54299","0","29746"
"93871","54173","0","29768"
"93873","34207","1","12270"
"93874","54300","0","22612"
"93877","54324","0","24570"
"93878","54324","3","5224"
"93879","54324","1","29865"
"93880","54326","0","7804"
"93881","51417","0","1829"
"93883","54305","0","29869"
"93884","54023","0","29079"
"93885","46055","0","12374"
"93886","54300","0","18979"
"93887","54305","0","18979"
"93889","54010","0","29079"
"93892","54010","0","7191"
"93898","54333","0","29640"
"93900","54340","0","7191"
"93903","54333","0","29869"
"93904","54326","6","7191"
"93907","54319","0","7191"
"93908","54342","3","7191"
"93909","54334","1","1430"
"93910","54342","0","8260"
"93911","54343","1","10008"
"93913","54010","0","29079"
"93916","54319","0","15358"
"93919","54319","0","7191"
"93922","54350","3","7191"
"93923","54350","1","29887"
"93929","54350","0","7191"
"93931","54298","1","14941"
"93937","54343","0","14941"
"93939","54294","0","3830"
"93942","54342","0","7191"
"93943","54248","0","13624"
"93944","54319","0","15358"
"93945","54364","2","19184"
"93950","54367","1","11494"
"93951","54364","1","28936"
"93952","54369","0","25623"
"93953","54369","3","11740"
"93954","33319","0","11819"
"93955","54361","0","6784"
"93956","54364","2","26606"
"93957","54319","0","7191"
"93958","54364","2","7191"
"93959","54364","2","26606"
"93960","54361","0","6784"
"93962","54372","0","22241"
"93963","50447","0","2306"
"93964","54372","0","28936"
"93966","54369","5","17358"
"93968","54374","0","28905"
"93969","54374","0","28905"
"93971","50447","0","288"
"93972","34207","0","6877"
"93973","54175","0","17890"
"93974","54372","0","22241"
"93976","54375","3","26250"
"93978","54378","1","26606"
"93979","54379","2","22612"
"93980","54379","0","17541"
"93981","54382","1","2624"
"93982","54382","0","25079"
"93983","54382","0","19126"
"93984","54382","0","25079"
"93985","54382","0","25079"
"93986","54006","0","22037"
"93987","54384","0","25079"
"93988","54384","0","19126"
"93989","54384","0","19126"
"93990","54375","0","3830"
"93991","54370","0","8240"
"93992","54385","2","9825"
"93993","54385","0","22612"
"93994","54326","3","13131"
"93996","54370","0","29903"
"93997","54370","0","29903"
"94000","54388","0","2158"
"94001","54388","1","2158"
"94002","34207","1","12270"
"94003","54388","0","22612"
"94004","54344","0","14621"
"94006","54344","0","14621"
"94010","54379","0","13964"
"94011","34207","0","6877"
"94022","54327","0","29136"
"94026","54384","0","17382"
"94027","54374","0","14808"
"94028","54379","0","14808"
"94029","54394","0","10684"
"94030","53891","0","17516"
"94031","53891","1","29308"
"94032","54390","0","29869"
"94033","54397","0","7804"
"94034","54394","0","14621"
"94036","54274","0","16022"
"94037","54401","0","14621"
"94038","54401","0","16022"
"94039","54401","0","14621"
"94041","54404","0","29802"
"94042","54394","0","10684"
"94043","54397","0","29919"
"94044","54406","1","19525"
"94045","54406","0","19525"
"94046","54404","0","29923"
"94048","54390","0","23160"
"94049","50447","0","2306"
"94050","54404","0","29802"
"94051","7792","2","5573"
"94052","54406","3","288"
"94053","54006","0","29349"
"94054","54398","0","22241"
"94055","54380","0","22241"
"94056","54350","0","10567"
"94059","54409","0","288"
"94060","54407","0","1430"
"94061","54372","0","28936"
"94062","54384","0","25079"
"94064","54407","0","29349"
"94065","54350","0","29887"
"94066","54423","0","12358"
"94069","54424","3","998"
"94070","54425","0","998"
"94072","54425","0","998"
"94073","54425","0","7191"
"94074","54424","1","7191"
"94077","54416","0","29926"
"94078","54424","0","29933"
"94079","54372","0","22241"
"94081","54424","2","998"
"94082","54425","0","998"
"94086","54429","1","7191"
"94087","54430","0","29842"
"94088","54411","0","29919"
"94089","54430","0","7191"
"94090","54429","0","29842"
"94091","54430","1","7191"
"94095","54430","0","7191"
"94097","53889","0","2158"
"94100","54378","0","7911"
"94106","54429","0","3505"
"94108","54390","0","29869"
"94114","54435","0","12983"
"94115","54396","1","20543"
"94116","54418","1","29746"
"94118","54398","0","19263"
"94119","54414","0","17641"
"94121","54418","0","29842"
"94122","54440","2","28936"
"94123","54430","2","3505"
"94124","54440","0","29579"
"94125","54371","1","29942"
"94126","29804","0","3656"
"94127","54439","3","19126"
"94129","54367","1","9134"
"94130","54430","0","29842"
"94132","54397","0","7804"
"94135","54430","0","7191"
"94136","54420","0","23547"
"94137","54419","0","23547"
"94141","54448","2","18568"
"94145","54448","0","7697"
"94148","54440","0","26606"
"94149","54440","0","29579"
"94150","54378","0","26700"
"94151","679","0","9366"
"94152","54412","0","26700"
"94153","54418","0","29746"
"3228","3199","1","919"
"3230","3169","0","769"
"3231","3193","1","1597"
"3232","3205","1","259"
"3233","3182","0","119"
"3234","3189","0","119"
"3236","3172","0","13"
"3239","3212","5","1597"
"3240","3193","0","404"
"3241","3094","0","865"
"3242","3212","4","136"
"3243","3193","0","404"
"3244","3198","0","404"
"3245","3210","0","404"
"3246","3212","0","119"
"3247","3212","1","678"
"3248","3196","0","51"
"3249","3214","4","51"
"3251","3166","0","189"
"3253","58","2","891"
"3254","3221","2","1134"
"3255","3226","6","389"
"3257","3221","0","1597"
"3258","3234","2","865"
"3259","3234","1","666"
"3260","3234","0","51"
"3262","1152","7","1900"
"3263","3184","3","233"
"3264","3231","18","1477"
"3265","3231","0","891"
"3266","3149","0","1900"
"3267","3112","0","101"
"3268","3179","0","101"
"3269","3149","1","395"
"3270","3149","4","154"
"3271","3224","1","458"
"3272","3231","3","865"
"3273","3230","1","919"
"3274","3189","0","919"
"3275","3243","0","1263"
"3276","3044","0","1553"
"3277","3227","3","189"
"3278","3213","0","284"
"3279","3213","0","284"
"3280","3208","0","1553"
"3281","3213","0","284"
"3282","3226","0","284"
