Id,Reputation
"91013","1"
"91015","1"
"91017","1"
"91018","6"
"91019","8"
"91020","101"
"91021","2"
"91022","1"
"91023","1"
"91025","101"
"91026","15"
"91027","1"
"91028","1"
"91029","101"
"91030","1"
"91031","101"
"91032","1"
"91033","1"
"91035","101"
"91036","11"
"91037","1"
"91038","41"
"91039","1"
"91040","1"
"91041","101"
"91042","1"
"91043","1"
"91044","1"
"91045","23"
"91047","101"
"91048","1"
"91049","101"
"91050","1"
"91051","101"
"91052","1"
"91055","101"
"91056","1"
"91057","101"
"91058","1"
"91059","1"
"91060","1"
"91061","109"
"91062","101"
"91063","8"
"91064","1"
"91065","101"
"91066","101"
"91067","1"
"91068","1"
"91069","1"
"91070","1"
"91071","1"
"91072","11"
"91073","23"
"91074","1"
"91075","101"
"91076","101"
"91077","1"
"91078","101"
"91079","1"
"91080","6"
"91081","1"
"91082","1"
"91083","101"
"91084","101"
"91085","4"
"91089","1"
"91090","101"
"91092","116"
"91094","1"
"91095","1"
"91096","101"
"91097","101"
"91098","101"
"91099","1"
"91100","23"
"91101","1"
"91102","1"
"91103","101"
"91105","6"
"91107","1"
"91108","1"
"91109","1"
"91110","1"
"91111","1"
"91112","1"
"91113","1"
"91114","1"
"91115","1"
"91116","1"
"91117","1"
"91119","307"
"91120","1"
"91121","1"
"91125","101"
"91126","1"
"91127","1"
"91128","1"
"91129","1"
"91130","1"
"91133","1"
"91134","1"
"91135","1"
"91136","6"
"91137","101"
"91138","8"
"91139","101"
"91140","101"
"91141","1"
"91142","101"
"91143","101"
"91144","1"
"91145","101"
"91146","1"
"91147","1"
"91148","1"
"91149","1"
"91150","1"
"91152","1"
"91153","1"
"91155","11"
"91156","1"
"91157","1"
"91158","1"
"91159","136"
"91160","1"
"91161","1"
"91162","101"
"91164","1"
"91167","101"
"91168","101"
"91169","3"
"91170","1"
"91171","8"
"91172","106"
"91173","1"
"91174","101"
"91175","1"
"91178","1"
"91181","101"
"91182","101"
"91184","101"
"91185","3"
"91186","101"
"91187","1"
"91188","101"
"91189","101"
"91190","1"
"91191","101"
"91193","1"
"91194","101"
"91195","1"
"91196","101"
"91197","123"
"91198","101"
"91199","117"
"91200","101"
"91201","1"
"91202","1"
"91203","101"
"91204","1"
"91205","1"
"91206","1"
"91207","16"
"91208","1"
"91209","1"
"91210","101"
"91211","1"
"91212","101"
"91214","1"
"91215","103"
"91216","111"
"91217","1"
"91218","1"
"91219","1"
"91220","1"
"91221","1"
"91222","1"
"91223","1"
"91224","101"
"91225","101"
"91227","1"
"91228","1"
"91229","1"
"91230","13"
"91231","1"
"91233","1"
"91234","101"
"91235","50"
"91236","1"
"91237","101"
"91238","1"
"91239","101"
"91240","101"
"91242","1"
"91243","1"
"91244","101"
"91245","6"
"91246","101"
"91247","101"
"91248","1"
"91249","1"
"91251","1"
"91253","1"
"91254","1"
"91257","1"
"91258","1"
"91259","6"
"91260","1"
"91261","1"
"91262","101"
"91263","1"
"91264","1"
"91265","101"
"91266","1"
"91268","101"
"91269","101"
"91270","101"
"91271","101"
"91272","1"
"91273","1"
"91274","101"
"91275","1"
"91276","101"
"91277","101"
"91279","101"
"91280","1"
"91282","108"
"91284","1"
"91285","1"
"91286","1"
"91287","101"
"91288","101"
"91289","1"
"91290","1"
"91291","101"
"91292","1"
"91293","1"
"91295","1"
"91296","1"
"91297","49"
"91298","166"
"91299","1"
"91300","1"
"91301","1"
"91302","1"
"91303","101"
"91304","1"
"91305","26"
"91306","1"
"91308","1"
"91309","11"
"91311","101"
"91312","1"
"91313","101"
"91314","6"
"91315","101"
"91316","41"
"91317","1"
"91318","101"
"91319","1"
"91320","1"
"91321","1"
"91322","1"
"91323","101"
"91325","101"
"91326","101"
"91327","1"
"91328","99"
"91329","1"
"91330","1"
"91331","1"
"91332","1"
"91334","101"
"91335","16"
"91336","1"
"91337","1"
"91338","1"
"91339","1"
"91340","1"
"91341","1"
"91342","21"
"91343","1"
"91345","1"
"91346","1"
"91347","1"
"91348","3"
"91349","7"
"91350","101"
"91351","1"
"91353","1"
"91355","1"
"91356","1"
"91357","101"
"91358","1"
"91359","101"
"91360","6"
"91361","1"
"91362","1"
"91363","6"
"91364","1"
"91365","101"
"91366","101"
"91367","1"
"91369","128"
"91370","116"
"91371","26"
"91372","1"
"91373","1"
"91374","101"
"91375","1"
"91376","1"
"91378","101"
"91379","1"
"91380","1"
"91381","1"
"91382","1"
"91383","101"
"91385","1"
"91386","1"
"91387","101"
"91388","101"
"91389","1"
"91390","1"
"91391","101"
"91394","1"
"91395","8"
"91396","1"
"91397","1"
"91398","8"
"91399","1"
"91400","1"
"91401","1"
"91402","1"
"91403","101"
"91404","1"
"91405","56"
"108428","6"
"108429","101"
"108430","101"
"108431","1"
"108432","1"
"108433","6"
"108434","1"
"108435","3"
"108436","1"
"108437","1"
"108438","6"
"108439","101"
"108440","101"
"108441","6"
"108442","103"
"108443","1"
"108444","101"
"108445","101"
"108446","101"
"108447","1"
"108448","1"
"108449","1"
"108450","1"
"108451","1"
"108452","101"
"108453","101"
"108454","101"
"108455","1"
"108456","1"
"108457","1"
"108458","118"
"108459","101"
"108460","425"
"108461","1"
"108462","1"
"108463","103"
"108464","101"
"108465","8"
"108466","11"
"108467","101"
"108468","101"
"108469","101"
"108470","91"
"108471","101"
"108472","1"
"108473","1"
"108474","1"
"108475","1"
"108476","101"
"108477","101"
"108478","101"
"108479","1"
"108480","101"
"108481","1"
"108482","101"
"108483","101"
"108484","1"
"108485","21"
"108486","101"
"108487","101"
"108488","101"
"108489","11"
"108490","1"
"108491","1"
"108492","21"
"108493","119"
"108494","101"
"108495","1"
"108496","101"
"108497","1"
"108498","124"
"108499","101"
"108500","1"
"108501","101"
"108502","1"
"108503","1"
"108504","1"
"108505","101"
"108506","1"
"108507","1"
"108508","101"
"108509","1"
"108510","1"
"108511","101"
"108512","121"
"108513","101"
"108514","1"
"108515","1"
"108516","6"
"108517","9"
"108518","1"
"108519","1"
"108520","101"
"108521","1"
"108522","101"
"108523","1"
"108524","1"
"108525","1"
"108526","1"
"108527","1"
"108528","1"
"108529","18"
"108530","101"
"108531","101"
"108532","101"
"108533","1"
"108534","1"
"108535","1"
"108536","1"
"108537","1"
"108538","1"
"108539","1"
"108540","101"
"108541","101"
"108542","101"
"108543","1"
"108544","210"
"108545","101"
"108546","1"
"108547","1"
"108548","3"
"108549","1"
"108550","1"
"108551","1"
"108552","1"
"108553","101"
"108554","101"
"108555","101"
"108556","1"
"108557","101"
"108558","1"
"108559","1"
"108560","1"
"108561","1"
"108562","1"
"108563","1"
"108564","108"
"108565","1"
"108566","101"
"108567","1"
"108568","101"
"108569","6"
"108570","1"
"108571","159"
"108572","1"
"108573","101"
"108574","1"
"108575","101"
"108576","1"
"108577","1"
"108578","1"
"108579","1"
"108580","1"
"108581","101"
"108582","101"
"108583","101"
"108584","1"
"108585","1"
"108586","1"
"108587","1"
"108588","1"
"108589","6"
"108590","1"
"108591","6"
"108592","1"
"108593","101"
"108594","1"
"108595","3"
"108596","101"
"108597","101"
"108598","1"
"108599","1"
"108600","136"
"108601","1"
"108602","101"
"108603","101"
"108604","1"
"108605","1"
"108606","1"
"108607","1"
"108608","1"
"108609","1"
"108610","1"
"108611","101"
"108612","9"
"108613","1"
"108614","101"
"108615","101"
"108616","1"
"108617","1"
"108618","1"
"108619","1"
"108620","101"
"108621","1"
"108622","121"
"108623","146"
"108624","1"
"108625","101"
"108626","101"
"108627","1"
"108628","1"
"108629","1"
"108630","1"
"108631","1"
"108632","11"
"108633","1"
"108634","1"
"108635","1"
"108636","101"
"108637","1"
"108638","101"
"108639","1"
"108640","108"
"108641","1"
"108642","1"
"108643","1"
"108644","1"
"108645","10"
"108646","1"
"108647","1"
"108648","1"
"108649","101"
"108650","1"
"108651","1"
"108652","101"
"108653","1"
"108654","1"
"108656","1"
"108657","1"
"108659","11"
"108660","1"
"108661","1"
"108662","1"
"108663","1"
"108664","1"
"108665","101"
"108666","1"
"108667","1"
"108668","101"
"108669","101"
"108670","1"
"108671","1"
"108672","1"
"108673","101"
"108674","101"
"108675","101"
"108676","1"
"108677","1"
"108678","1"
"108679","1"
"108680","1"
"108681","1"
"108682","101"
"108683","1"
"108684","1"
"108685","1"
"108686","1"
"108687","1"
"108688","101"
"108689","101"
"108690","101"
"108691","1"
"108692","1"
"108693","101"
"108694","1"
"108695","101"
"108696","1"
"108697","1"
"108698","1"
"108699","101"
"108700","1"
"108701","101"
"108702","101"
"108703","101"
"108704","1"
"108705","101"
"108706","1"
"108707","101"
"108708","1"
"108709","1"
"108710","11"
"108711","101"
"108712","101"
"108713","1"
"108714","1"
"108715","1"
"108716","1"
"108717","1"
"108718","101"
"108719","11"
"108720","1"
"108721","101"
"108722","1"
"108723","101"
"108724","1"
"108725","101"
"108726","1"
"108727","1"
"108728","1"
"108729","101"
"108730","101"
"108731","1"
"108732","101"
"108733","101"
"108734","101"
"108735","101"
"108736","101"
"108737","1"
"108738","1"
"108739","1"
"108740","101"
"108741","1"
"108742","113"
"108743","1"
"108744","1"
"108745","36"
"108746","101"
"108747","1"
"108748","101"
"108749","1"
"108750","101"
"108751","11"
"108752","1"
"108753","101"
"108754","1"
"108755","101"
"108756","101"
"108757","101"
"108758","296"
"108759","1"
"108760","1"
"108761","101"
"108762","1"
"108763","1"
"108764","11"
"108765","1"
"108766","1"
"108767","101"
"108768","101"
"108769","1"
"108770","6"
"108771","101"
"108772","101"
"108773","1"
"108775","1"
"108776","101"
"108777","3"
"108778","1"
"108779","1"
"108780","161"
"108781","105"
"108782","101"
"108783","1"
"108784","1"
"108785","101"
"108786","1"
"108787","101"
"108788","101"
"108789","101"
"108790","1"
"108791","8"
"108792","1"
"108793","1"
"108794","1"
"108795","1"
"108796","1"
"108797","1"
"108798","1"
"108799","1"
"108800","1"
"108801","1"
"108802","101"
"108803","1"
"108804","1"
"108805","1"
"108806","101"
"108807","1"
"108808","101"
"108809","1"
"108810","101"
"108811","1"
"108812","101"
"108813","101"
"108814","1"
"108815","1"
"108816","101"
"108817","101"
"108818","101"
"108819","1"
"108820","1"
"108821","101"
"108822","101"
"108823","1"
"108824","101"
"108825","101"
"108826","1"
"108827","1"
"108828","1"
"108830","101"
"108831","1"
"108832","3"
"108833","11"
"108834","101"
"108835","101"
"108836","101"
"108837","101"
"108838","1"
"108839","108"
"108840","1"
"108841","101"
"108842","1"
"108843","1"
"108844","101"
"108845","101"
"108846","1"
"108847","1"
"108848","11"
"108849","11"
"108850","101"
"108851","1"
"108852","1"
"108853","101"
"108854","6"
"108855","1"
"108856","1"
"108857","1"
"108858","1"
"108859","101"
"108860","1"
"108861","6"
"108862","1"
"108863","1"
"108864","101"
"108865","1"
"108866","1"
"108867","1"
"108868","1"
"108869","1"
"108870","1"
"108871","1"
"108872","1"
"108873","1"
"108874","11"
"108875","1"
"108876","1"
"108877","1"
"108878","103"
"108879","101"
"108880","1"
"108881","101"
"108882","95"
"108883","101"
"108884","101"
"108885","101"
"108886","111"
"108887","1"
"108888","1"
"108889","1"
"108890","101"
"108891","1"
"108892","101"
"108893","1"
"108894","1"
"108895","101"
"108896","1"
"108897","6"
"108898","1"
"108899","1"
"108900","1"
"108901","6"
"108902","106"
"108903","1"
"108904","101"
"108905","11"
"108907","1"
"108908","1"
"108909","1"
"108910","1"
"108911","1"
"108912","1"
"108913","1"
"108914","1"
"108915","101"
"108916","1"
"108917","101"
"108918","123"
"108919","1"
"108920","1"
"108921","1"
"108922","1"
"108923","1"
"108924","1"
"108925","1"
"108926","101"
"108927","1"
"108928","1"
"108929","1"
"108930","1"
"108931","101"
"108932","101"
"108933","1"
"108934","12"
"108935","1"
"108936","1"
"108937","101"
"108938","1"
"108939","1"
"108940","1"
"108941","1"
"108942","1"
"108943","101"
"108944","1"
"108945","101"
"108946","101"
"108947","1"
"108948","1"
"108949","1"
"108950","1"
"108951","101"
"108952","1"
"108953","101"
"108954","101"
"108955","1"
"108956","1"
"108957","1"
"108958","1"
"108959","1"
"108960","138"
"108961","1"
"108962","101"
"108963","101"
"108964","101"
"108965","50"
"108966","1"
"108967","1"
"108968","11"
"108969","17"
"108970","101"
"108971","1"
"108972","1"
"108973","1"
"108974","101"
"108975","101"
"108976","9"
"108977","6"
"108978","1"
"108979","1"
"108980","1"
"108981","1"
"108982","1"
"108983","6"
"108984","1"
"108985","101"
"108986","1"
"108987","1"
"108988","123"
"108989","1"
"108990","1"
"108991","1"
"108992","101"
"108993","106"
"108994","101"
"108995","101"
"108996","101"
"108997","1"
"108998","1"
"108999","101"
"109000","186"
"109001","101"
"109002","1"
"109003","1"
"109004","1"
"109005","1"
"109006","1"
"109007","101"
"109008","1"
"109009","61"
"109010","101"
"109011","1"
"109012","101"
"109013","8"
"109014","1"
"109015","1"
"109016","1"
"109017","101"
"109018","1"
"3394","101"
"3396","21"
"3398","101"
"3399","101"
"3400","101"
"3403","162"
"3405","136"
"3407","61"
"3408","145"
"3411","31"
"3412","1"
"3416","101"
"3417","101"
"3418","137"
"3420","101"
"3421","1"
"3422","19"
"3423","1"
"3424","101"
"3426","73"
"3427","176"
"3428","101"
"3430","101"
"3431","101"
"3435","1"
"3440","101"
"3441","314"
"3443","145"
"3444","201"
"3446","168"
"3447","101"
"3448","166"
"3449","183"
"3451","101"
"3452","101"
"3455","128"
"3458","93"
"3460","101"
"3461","219"
"3464","221"
"3465","101"
"3466","101"
"3468","416"
"3470","185"
"3471","145"
"3474","101"
"3475","101"
"3476","149"
"3477","101"
"3479","101"
"3480","176"
"3481","101"
"3482","101"
"3483","101"
"3484","101"
"3485","101"
"3486","1"
"3487","101"
"3488","101"
"3489","113"
"3490","101"
"3492","334"
"3493","101"
"3495","101"
"3496","101"
"3497","101"
"3498","111"
"3500","101"
"3501","371"
"3502","101"
"3503","1098"
"3504","101"
"3505","8586"
"3506","133"
"3507","101"
"3508","101"
"3509","101"
"3515","101"
"3516","101"
"3517","161"
"3518","101"
"3519","101"
"3521","101"
"3522","101"
"3523","101"
"3524","11"
"3525","101"
"3526","101"
"3528","101"
"3530","145"
"3531","115"
"3532","101"
"3533","220"
"3536","250"
"3537","101"
"3538","117"
"3540","101"
"3541","101"
"3543","235"
"3544","101"
"3545","131"
"3546","1"
"3547","916"
"3548","113"
"3549","1"
"3552","148"
"3553","158"
"3555","101"
"3556","210"
"3557","101"
"3559","58"
"3560","6"
"3561","163"
"3562","156"
"3563","471"
"3564","183"
"3565","101"
"3568","176"
"3570","101"
"3573","101"
"3576","131"
"3577","101"
"3579","11"
"3582","101"
"3583","101"
"3585","107"
"3586","118"
"3587","101"
"3588","599"
"3591","101"
"3592","101"
"3593","101"
"3594","101"
"3595","101"
"3596","101"
"3597","357"
"3598","121"
"3599","599"
"3600","101"
"3601","385"
"3603","101"
"3604","129"
"3606","101"
"3607","101"
"3608","101"
"3609","101"
"3611","101"
"3613","101"
"3614","109"
"3615","101"
"3616","54"
"3619","101"
"3620","101"
"3622","111"
"3623","55"
"3624","831"
"3625","101"
"3626","350"
"3629","101"
"3630","354"
"3635","101"
"3637","259"
"3638","101"
"3639","101"
"3640","101"
"3641","101"
"3642","148"
"3644","8668"
"3645","101"
"3646","44"
"3647","101"
"3649","16"
"3650","261"
"3652","101"
"3654","111"
"3655","101"
"3656","7054"
"3659","837"
"3660","101"
"3661","151"
"3666","101"
"3667","101"
"3668","101"
"3671","101"
"3673","109"
"3674","101"
"3676","136"
"3677","241"
"3679","131"
"3680","273"
"3681","101"
"3682","101"
"3683","164"
"3685","101"
"3686","156"
"3687","101"
"3688","101"
"3689","437"
"3691","101"
"3696","101"
"3697","101"
"3699","101"
"3701","101"
"3702","101"
"3703","101"
"3704","101"
"3705","126"
"3706","101"
"3708","101"
"3710","101"
"3711","231"
"3716","101"
"3717","428"
"3720","101"
"3722","101"
"3723","131"
"3724","101"
"3725","101"
"3726","101"
"3727","101"
"3728","101"
"3729","103"
"3730","101"
"3733","101"
"3735","101"
"3736","1"
"3737","509"
"3739","101"
"3745","1"
"3749","101"
"3751","101"
"3752","101"
"3753","101"
"3756","101"
"3759","101"
"3760","101"
"3761","101"
"3762","155"
"3763","101"
"3764","1"
"3766","101"
"3767","123"
"3768","101"
"3769","126"
"3770","189"
"3772","101"
"3773","101"
"3776","101"
"3779","101"
"3781","101"
"3783","113"
"3786","116"
"3787","182"
"3788","101"
"3789","101"
"3792","80"
"3793","462"
"3794","5835"
"3796","101"
"3797","101"
"3798","146"
"3799","101"
"3803","145"
"3804","101"
"3805","141"
